symbol,name,category,interval,orb_duration,tp_multiplier,risk_per_trade,total_trades,win_rate,profit_factor,return_pct,max_drawdown,total_pnl
NQ=F,Nasdaq Futures,futures,5m,15,1.0,0.02,56,0.6785714285714286,2.056557810244875,16.90496299999959,-375.75140000001556,1690.4962999999589
EURUSD=X,EUR/USD,forex,5m,15,1.0,0.02,88,0.7045454545454546,1.9404937095722128,2.7143261616192285,-55.608983303640166,271.4326161619216
GC=F,Gold,commodities,5m,15,1.0,0.02,57,0.6666666666666666,1.638166823889709,3.6459100664060315,-78.90570234376173,364.59100664060315
GLD,Gold ETF,commodities,5m,15,1.0,0.02,75,0.6266666666666667,1.3178171117016342,2.89245283154336,-127.69888749999882,289.24528315434065
AAPL,Apple,stocks,5m,15,1.0,0.02,78,0.358974358974359,0.5974801380492091,-16.682747717529384,-1710.8518285644623,-1668.2747717529408
MSFT,Microsoft,stocks,5m,15,1.0,0.02,82,0.4878048780487805,0.9251790152606987,-1.9157023417963863,-567.6980116210642,-191.5702341796419
GOOGL,Google,stocks,5m,15,1.0,0.02,73,0.3972602739726027,0.539581733433898,-21.885066023681656,-2326.5843059814497,-2188.506602368169
AMZN,Amazon,stocks,5m,15,1.0,0.02,73,0.4383561643835616,0.7867517502836874,-8.414888866455184,-1494.9548531005917,-841.4888866455208
TSLA,Tesla,stocks,5m,15,1.0,0.02,74,0.5135135135135135,1.0482318457065407,2.9962031948247385,-2410.7023205077912,299.62031948247557
SPY,S&P 500 ETF,stocks,5m,15,1.0,0.02,86,0.5465116279069767,1.2107074663841884,1.99213472656289,-181.80207187499036,199.21347265628037
QQQ,Nasdaq ETF,stocks,5m,15,1.0,0.02,81,0.5802469135802469,1.3078784170435895,4.187953545898527,-180.28495087890178,418.795354589874
MNQ=F,Micro Nasdaq,futures,5m,15,0.5,0.01,60,0.8,1.7708644102370168,9.281225999999734,-231.00040000000445,928.1225999999733
NQ=F,Nasdaq Futures,futures,5m,15,0.5,0.01,60,0.8166666666666667,1.9934276233779025,10.776227999999756,-231.50020000000222,1077.6227999999755
EURUSD=X,EUR/USD,forex,5m,15,0.5,0.01,88,0.8181818181818182,1.679217852773583,1.286101161338811,-35.02540909099656,128.61011613388558
GC=F,Gold,commodities,5m,15,0.5,0.01,58,0.8448275862068966,2.368306483651972,3.6479614746092737,-53.45183945312783,364.7961474609274
GLD,Gold ETF,commodities,5m,15,0.5,0.01,75,0.8133333333333334,1.9518909673144447,4.1343844128419915,-72.49278046874679,413.43844128420466
AAPL,Apple,stocks,5m,15,0.5,0.01,81,0.5802469135802469,0.6661672462524922,-8.908650333740297,-836.7159124267689,-890.8650333740352
